,comment_count,view_count,like_count,title,description,channel,tags,categories,duration
149,280000,303091687,3364385,Darude - Sandstorm,"🏃 AUG 31st 2025 - SANDSTORM RUN - Run the iconic route → http://www.sandstormrun.com
🌐  STORM 25 World Tour → https://www.Storm25.world ⚡
Subscribe → https://bit.ly/SubscribeDarudeYT 

DID YOU KNOW DARUDE STREAMS ON TWITCH?
Watch live streams on https://Twitch.tv/Darude !

‘VIBING OUT’
- Darude live mixing music and connecting with people!

Darude on Spotify:
https://open.spotify.com/user/darudevil?si=hbrB6AHqTySTVGDjGK4mPA

DARUDE ON THE WEB:
https://www.darude.com
https://www.facebook.com/darude
https://www.instagram.com/darude
https://www.twitter.com/darudevil
https://www.youtube.com/Darude
https://www.twitch.tv/Darude

© 2010 WMG
Darude - Sandstorm 
Written by V. Virtanen, arranged by V. Virtanen & J. Salovaara, produced by J. Salovaara 
© 16 Inch Records, 1999

Video by Also Starring, directed by Juuso Syrjä. 
Video was shot in various locations in Helsinki, Finland.",Darude,feel the beat trance ville virtanen suomi finland dance music turku hinnerjoki helsinki mirella koulias ibiza top40 techno Darude (Musical Artist) Sandstorm Trance Music (Musical Genre) Sandstorm (Composition) Finnish,Music,232
150,62000,288118767,2342230,Flo Rida - Right Round (feat. Ke$ha) (Official Video),"🚨NEW🚨 HIT SINGLE BY FLO RIDA ""BAD IDEA"" OUT NOW: https://flo-rida.lnk.to/badidea ‼️

Follow Flo Rida
https://facebook.com/officialflo
https://twitter.com/official_flo
https://youtube.com/user/officialflo
http://instagram.com/official_flo
http://officialflo.com/

Follow Atlantic Records
https://facebook.com/atlanticrecords
https://instagram.com/atlanticrecords
https://twitter.com/AtlanticRecords
http://atlanticrecords.com

The official Atlantic Records YouTube Channel is home to the hottest in hip-hop, rock, pop, R&B, indie, musicals and soundtracks. With over 70 years of global recorded music history, Atlantic Records’ legacy and passion for artistry continues with Top 40 hitmakers like Wiz Khalifa, Sean Paul, Trey Songz, Bruno Mars, Charlie Puth, Janelle Monáe, and B.o.B. 

Atlantic Records prides itself for working on Motion Picture Soundtracks, such as “The Greatest Showman”, “Suicide Squad” and “The Fate of the Furious.” As well as Musical Soundtracks including “Dear Evan Hansen,” and Grammy and Tony Award Winning “Hamilton”.
 
It is home to world-renowned record labels representing music from every genre, including Asylum, Big Beat, Canvasback, Elektra, Fueled By Ramen, Rhino, Roadrunner, and Sire.
 
Subscribe for the latest official music videos, official audio videos, performances, bts and more from our artists and projects.
https://Atlantic.lnk.to/Subscribe

#FloRida #RightRound #Kesha #ROOTS #RouteOfOvercomingTheStruggle #OfficialVideo #AtlanticRecords #Atlantic",Flo Rida,Flo Rida Right Round Atlantic Records Flo Rida - Right Round Right Round (US Version) Flo Rida - Right Round (US Version) [Official Video] officialflo Flo Rida - Right Round (feat. Ke$ha US Version) [Official Video] Ke$ha flo rida feat. ke$ha right round ke$ha right round flo rida flo r.o.o.t.s. flo rida r.o.o.t.s. flo rida right round flo rida roots flo rida roots album flo right round flo roots flo roots album r.o.o.t.s. right round roots roots album,Music,207
151,99000,284516156,2058301,Queen - We Are The Champions (Official Video),"Taken from News Of The World, 1977 and Greatest Video Hits 1. 

#QueenTheGreatest #Queen #WeAreTheChampions

Click here to buy the DVD with this video at the Official Queen Store:
http://www.queenonlinestore.com

Subscribe to the official Queen channel Here https://Queen.lnk.to/Subscribe
Watch more: https://Queen.lnk.to/OfficialMusicVideos

About Queen:
Welcome to the official Queen channel. Subscribe today for exclusive Queen videos, including live shows, interviews, music videos & much more.

Connect with Queen Online:
Visit the official Queen Website: https://Queen.lnk.to/Official
Follow Queen on Instagram: https://Queen.lnk.to/Instagram
Follow Queen on TikTok: https://Queen.lnk.to/TikTokOfficial
Follow Queen on Twitter: https://Queen.lnk.to/Twitter

Queen - We Are The Champions (Official Video)
https://www.youtube.com/user/queenofficial",Queen Official,Queen Freddie Mercury Brian May Roger Taylor John Deacon adam lambert Bohemian Rhapsody queen official video queen official channel queen official queen music Progressive Rock Rock Music official video official music video queen official videos queen official music we are the champions official video we are the champions we are the champions queen queen we are the champions,Music,190
152,176000,281780692,2159838,Eminem - Berzerk (Official Music Video) (Explicit),"Download Eminem's 'MMLP2' Album – Deluxe Explicit: http://smarturl.it/MMLP2

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Bezerk #Vevo #HipHop",EminemMusic,Eminem Slim Shady Dr. Dre Rick Rubin MMLP2 new song official audio VMAs Beats commercial Eminem Bezerk Eminem Bezerk Official Music Video,Music,260
153,122000,276802144,2845940,Dr. Dre - The Next Episode (San Holo Remix),"Dr. Dre - The Next Episode (San Holo Remix)
🔥 STREAM NOW: https://trapnation.komi.io

San Holo
✗ http://instagram.com/sanholobeats
✗ https://soundcloud.com/sanholobeats

✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#sanholo #thenextepisode #trapnation #trap #edm #trapmusic #trapremix #remix #music #mix #visualizer",Trap Nation,dr dre next episode san holo remix dr dre next episode dr dre next episode remix next episode remix san holo remix San Holo dr dre dr dre remix trap nation 2016 trap nation trap music trap remix san holo next episode next episode san holo the next episode the next episode remix snoop dogg remix san holo hold up remix snoop dogg smoke weed everyday remix hold up dr. dre trap nation remix next episode next episode dr dre,Music,240
154,68000,276243861,2638766,Blackbear - Idfc (Tarro Remix),"Blackbear - Idfc (Tarro Remix)
🔥 STREAM NOW: https://trapnation.komi.io

Blackbear
✗ http://soundcloud.com/iamblackbear
✗ http://twitter.com/iamblackbear

Tarro
✗ http://soundcloud.com/tarroofficial
✗ http://twitter.com/tarroofficial

✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#blackbear #tarro #ldfc #chillnation #chill #edm #chillmusic #chillremix #remix #music #mix #visualizer",Chill Nation,blackbear blackbear idfc blackbear idfc tarro remix tarro tarro remix blackbear tarro remix tarro remix blackbear Chill Nation 2016 Chill Nation Remix blackbear chill nation chill nation blackbear chill nation tarro tarro chill nation tarro blackbear,Music,249
155,87000,271491758,2796476,Jetta - I'd Love to Change the World (Matstubs Remix),"Jetta - I'd Love to Change the World (Matstubs Remix)
🔥 STREAM NOW: https://trapnation.komi.io

Matstubs
✗ http://www.twitter.com/matstubs
✗ https://soundcloud.com/matstubs

Jetta
✗ https://twitter.com/jettaofficial
✗  https://soundcloud.com/Jetta

✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#matstubs #jetta #idlovetochangetheworld #trapnation #trap #edm #trapmusic #trapremix #remix #music #mix #visualizer",Trap Nation,Trap Music 2015 Trap Music Trap Trap Nation TrapNation Electronic Music Dance Music EDM Electronic Dance Music jetta i'd love to change the world jetta - i'd love to change the world matstubs i'd love to change the world matstubs remix Jetta - I'd Love to Change the World (Matstubs Remix) trap nation jetta i'd love to change the world change the world i'd like to change the world love to change the world trapnation,Music,190
156,21000,270017100,1047422,"AC/DC - T.N.T. (Live At River Plate, December 2009)","Win 2 tickets to see AC/DC during the U.S. leg of the #PowerUpTour! Flights + hotel included. 
⚡️ https://acdc.lnk.to/PWRUPUSTicketGiveawayID

Strap yourself in for the most thundering AC/DC tracks! Listen to the playlist now: https://ACDC.lnk.to/AreYouReadyYA!tnt

High Voltage
Buy/Listen - https://LegacyRecordings.lnk.to/acdc_hv!tnt

About the album:
Years of musical knowledge and understanding had passed between Angus and Malcolm Young by the time High Voltage announced the arrival of a new Australian take on rock. With Bon Scott on board, this 1976 American release reduced rock 'n' roll down to rhythm, riffs, and raunch.

Follow AC/DC:
Spotify - https://LegacyRecordings.lnk.to/acdc_hvSI!tnt
Facebook - https://LegacyRecordings.lnk.to/acdc_hvFI!tnt
Twitter - https://LegacyRecordings.lnk.to/acdc_hvTI!tnt
Instagram - https://LegacyRecordings.lnk.to/acdc_hvII!tnt
Website - https://LegacyRecordings.lnk.to/acdc_hvWI!tnt",AC/DC,AC DC ACDC ACDCvevo official official video TNT dynamite live river plate concert single album vevo AC DC TNT AC/DC T.N.T.,Music,230
157,42000,259150103,791366,R.I.O. feat. Nicco - Party Shaker (Official Video HD),"Listen on Spotify: http://spoti.fi/1hfDGxs

TAKEN FROM: R.I.O. -- TURN THIS CLUB AROUND [LIMITED EDITION]
+++ CD & DOWNLOAD: OUT NOW! +++ 
http://bit.ly/RIOTurnThisClubAroundLimitedEdition

Find the official MINIMIX and TRACKLIST here: 
http://youtu.be/4fByaMMAiD0

► Follow Kontor Records 
Kontor Top Of The Clubs Playlist: https://kontor.lnk.to/TopOfTheClubsYo
25 Years of Kontor Records – The History: https://artsandculture.google.com/partner/kontorrecords
Facebook: http://facebook.com/kontorrecords
Instagram: http://instagram.com/kontorrecords
TikTok: https://www.tiktok.com/@kontorrecords
Twitter: http://twitter.com/kontorrecords
MixCloud: http://mixcloud.com/kontorrecords
Kontor.TV: http://youtube.com/kontor 
Homepage: https://kontorrecords.de

#RIO #PartyShaker",Kontor.TV,dance EDM Nicco musikvideo KontorTV electronic R.I.O. Yandex Video Elektro New 2012 Musik Google Play music DJ Facebook Official Kontor Records Musicvideo,Music,211
158,77000,252996963,2105433,Legends Never Die (ft. Against The Current) [OFFICIAL AUDIO] | Worlds 2017 - League of Legends,"The pursuit of mastery is an endless journey, but those who persevere etch their names in history. 

The 2017 League of Legends World Championship begins September 23rd.

""Legends Never Die""
Featured artist: Against The Current
Written by: Riot Games Music Team, Alex Seaver of Mako, and Justin Tranter
Produced by: Riot Games Music Team, Alex Seaver of Mako, and Oliver
Mixed and mastered by: Riot Games Music Team
Vocals performed by: Against The Current
Vocal production by: Riot Games Music Team, and Colin Brittain
Additional vocal production by: Alex Goot

http://www.atcofficial.com/
https://www.youtube.com/againstthecurrentNY
https://www.facebook.com/againstthecurrentband
https://www.facebook.com/WeAreMako

************************************************

Legends Never Die when the world is calling you
Can you hear them screaming out your name?
Legends Never Die they become a part of you
Every time you bleed for reaching greatness 
Relentless you survive

They never lose hope when everything's cold and the fighting's near
It's deep in their bones they’ll run into smoke when the fire is fierce
'Oh pick yourself up, ‘cause

Legends Never Die when the world is calling you
Can you hear them screaming out your name?
Legends Never Die they become a part of you
Every time you bleed for reaching greatness 
Legends Never Die

They're written down in eternity
But you'll never see the price it costs, the scars collected all their lives

When everything’s lost, they pick up their hearts and avenge defeat
Before it all starts, they suffer through harm just to touch a dream
'Oh pick yourself up, ‘cause

Legends Never Die when the world is calling you
Can you hear them screaming out your name?
Legends Never Die they become a part of you
Every time you bleed for reaching greatness 
Legends Never Die

When the world is calling out your name
Begging you to fight
Pick yourself up once more
Pick yourself up, ‘cause

Legends Never Die when the world is calling you
Can you hear them screaming out your name?
Legends Never Die they become a part of you
Every time you bleed for reaching greatness 
Legends Never Die",League of Legends,Riot Games League of Legends LoL lol esports lolesports world championship chase your legend music video against the current atc alex seaver mako legends never die anthem chrissy costanza song 2017 worlds 2017 lol song lol music worlds music video heroes never die against the current lol atf legends never die 롤드컵 노래 lol şarkısı ditto mundial lol 2017 musica mundial 2017 롤 로그인 worlds 2017 song league of legends song,Gaming,235
159,137000,254854621,3508695,Scatman (ski-ba-bop-ba-dop-bop) Official Video HD - Scatman John,"The 30th Anniversary Vinyl Edition of Scatman’s World is HERE! A hand-numbered, remastered limited run on colored vinyl, dropping July 10, 2025: https://icebergwebshop.com/products/scatmans-world-30-anniversary-vinyl

Follow the legacy of The Scatman on Facebook: https://www.facebook.com/ScatmanJohnOfficial or Instagram: https://www.instagram.com/scatmanjohnofficial/",Scatman John Official YouTube Channel,Scatman John (Musical Artist) Official Top hit record 90's best of the 90's 90' Hits Pop Dance Eurobeat Europop (Musical Genre) hadaway pet shop boys dr.alban captain jack ibiza dj's Songs Favorite youtube top video greatest hits all time greatest hits Scatman (Ski-Ba-Bop-Ba-Dop-Bop) (Canonical Version) Eurodance (Composition Type) Music (TV Genre) Disc Jockey (Profession) Greatest Favourite Best Classic 80's,Music,211
160,24000,249223022,1549405,Zara Larsson - Never Forget You (Price & Takis Remix),"Zara Larsson - Never Forget You (Price & Takis Remix)
🔥 STREAM NOW: https://trapnation.komi.io

Price & Takis
✗ https://www.instagram.com/priceandtakis/
✗ https://soundcloud.com/priceandtakis

Zara Larsson
✗ https://www.instagram.com/ZaraLarsson/
✗  https://soundcloud.com/zaralarssonofficial


✗ Copyright Free Music (Safe to Use - No Copyright Claim): https://broke.ffm.to/downloadbroke

#priceandtakis #zaralarsson #neverforgetyou #trapnation #trap #edm #trapmusic #trapremix #remix #music #mix #visualizer",Trap Nation,zara larsson zara larsson Trap Music 2016 Trap Music Trap Trap Nation TrapNation Electronic Music Dance Music EDM Electronic Dance Music never forget you trap nation never forget you remix zara larsson never forget you zara larsson never forget you remix zara larsson remix zara larsson trap nation i will never forget you remix trap remix don't let me down remix i will never forget you i never forget you forget you,Music,255
161,58000,244928060,1706484,Cascada - Everytime We Touch (Official Video),"The Official video for Cascada ""Everytime We Touch"".
Find loads more Classics in our Official Clubland Classix playlist! ➠ http://clb.land/classix

Follow AATW: http://twitter.com/aatwofficial 
Follow Cascada: http://twitter.com/cascada_music",SteveAATW,cascada everytime every time we touch aatw clubland tv Eurodance (Composition Type) Music (TV Genre) Everytime We Touch (Canonical Version) Video Clip (Media Genre),Music,215
162,71000,241872570,2386261,"Cartoon, Jéja - Why We Lose (feat. Coleman Trapp) | DnB | NCS - Copyright Free Music","NCS/NoCopyrightSounds: Empowering Creators through No Copyright & Royalty Free Music
Follow on Spotify: https://ncs.lnk.to/ncsreleasesid
Free Download / Stream: http://ncs.io/whywelose

[NCS]
• https://soundcloud.com/nocopyrightsounds
• https://instagram.com/nocopyrightsounds
• https://facebook.com/nocopyrightsounds
• https://twitter.com/ncsounds
• https://www.twitch.tv/nocopyrightsounds

[Cartoon]
SoundCloud https://soundcloud.com/cartoonbaboon
Facebook https://www.facebook.com/cartoondband
Instagram https://www.instagram.com/cartoonbaboon

[Jéja]
• https://facebook.com/jejaxi
• https://instagram.com/jejaxi
• https://soundcloud.com/jejaxi

▽ NCS YouTube Playlists
ALL NCS Music Playlist: http://bit.ly/ALLNCSmusic
NCS Drumstep:  http://bit.ly/NCSdrumstep
NCS Melodic Dubstep - http://bit.ly/MelodicDubstepNCS
NCS House: http://bit.ly/NCShouse
NCS Dubstep: http://bit.ly/NCSdubstep
NCS Drum&Bass : http://bit.ly/NCSdrumandbass
NCS Trap: http://bit.ly/NCStrap
NCS Hardstyle: http://bit.ly/NCShardstyle

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Join the Discord → https://ncs.lnk.to/joindiscordid
Free Download NCS music here → https://ncs.io
NCS Lyrics → Learn the lyrics over at: https://ncs.lnk.to/ncslyricsid

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

When you are using this track, please add this in your description:

Track: Cartoon, Jéja - Why We Lose (feat. Coleman Trapp) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/zyXmsVwZqX4
Free Download / Stream: http://ncs.io/whywelose

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

©️ Check out our Usage Policy on how to use NCS music in your videos: http://ncs.io/UsagePolicy

To request a commercial license visit: http://ncs.io/Commercial
NCS: Music Without Limitations.

#nocopyrightsounds #copyrightfree #music #song #edm #dancemusic #royaltyfreemusic #copyrightfreemusic #nocopyrightmusic #ncs #ncsmusic #electronicmusic #dnb",NoCopyrightSounds,Cartoon - Why We Lose Cartoon Why We Lose (feat. Coleman Trapp) Coleman Trapp Coleman Trapp nocopyrightsounds ncs music songs edm best music top music free music club music dance music no copyright music electronic music royalty free music copyright free music drum and bass dnb drum and bass music drum & bass drum & bass music top drum and bass best drum and bass why we lose cartoon cartoon why we lose coleman trapp why we lose gaming music,Music,213
163,65000,240255303,2286968,Drowning Pool - Bodies (Official HD Music Video),"Now in HD! Watch the upgraded official music video for the classic Drowning Pool track ""Bodies"", taken from the album Sinner (2001).

Listen to the official Sinner album playlist:
https://www.youtube.com/playlist?list=OLAK5uy_l0L9eftg2vwvMaicTO5Heq0QCcwz8jfUA

Subscribe to Drowning Pool's YouTube channel: https://found.ee/DrowningPoolYouTube

#drowningpool #bodies #letthebodieshitthefloor

Subscribe to Craft Recordings' YouTube channel: https://found.ee/CraftYouTube
Shop the Craft Recordings store for vinyl, box sets and more: https://found.ee/CraftStore-e

Music video by Drowning Pool performing Bodies (Video).",Drowning Pool,Drowning Pool Bodies (Video) drowning pool 2000s 2000s rock aggro rock HD music video,Music,210
164,31000,237378664,2201213,Timmy Trumpet & Savage - Freaks (Official Music Video),"Timmy Trumpet & Savage - Freaks 

Lyrics: 
[Pre-Chorus: Savage]
The bass and the tweeters make the speakers go to war!
Aa the mighty trumpet brings the freaks out to the floor!
The bass and the tweeters make the speakers go to war!
Aa the mighty trumpet brings the freaks out to the floor!

[Chorus: Timmy Trumpet]
Tell me, tell me, where the freaks at?
Tell me, tell me, where the freaks at?
Freaks at? Freaks at? Freaks at? Freaks at?
Fre-fre-fre-fre-fre-fre-fre-fre-fre

Tell me where the freaks at?

[Verse 2: Savage]
We get the bass thumpin', people jumpin'
All over the world
We got the speakers pumpin' Timmy Trumpet
For the women with curves
Got that freak flow, freak show
Welcome to the circus
Let the Leaders lead, Preachers preach
Welcome to the service

Close the curtains on them if their
Actin' like they never heard us
See we do this for a purpose
Just to keep their fire burnin'
And we don't need no water, let that
Motherfucker burn
Timmy play your trumpet
Let the people go berserk

Stream & Download now ► https://TMRW.lnk.to/FreaksID
Follow our TMRW’s Today playlist ► https://tmrw.to/tmrwtoday.OYD
Subscribe here ► https://TMRW.lnk.to/YouTubeID

Click the 🔔 to stay updated with our new uploads!

Shot at HQ Nightclub, Adelaide.
 

---

Welcome to the official TMRW Music YouTube channel, where we bring you the biggest dance hits first. Join us on this thrilling journey through the world of electronic music!

With a rich 23-year legacy spanning the realms of recorded music, electrifying events, artist bookings, and visionary artist management, TMRW Music Group emerges as Australia's foremost and most seasoned electronic music powerhouse. Our track record speaks volumes, as we proudly represent a stellar roster of Australia's leading electronic artists, alongside some of the globe's most iconic music brands.

We proudly represent Australia's foremost electronic artists while collaborating with globally recognized music icons such as the original super club, Ministry of Sound, the chart-topping PNAU, Grammy-nominated Fisher, and the perennial favorite at the Edinburgh Fringe Festival, Hot Dub Time Machine.

We have produced some of the most renowned music events and festivals including Ministry of Sound Classical, weekly super club events Pacha and Ministry of Sound Club, Norman Jay’s Good Times, Weekend in Residence with Sasha & John Digweed, Eighty-Six events and Faction.

If you like what you see, don't forget to Subscribe for more: https://TMRW.lnk.to/YouTube

Follow TMRW Music: 
ll Spotify: https://ffm.to/musthavehitsplaylist.oyd
ll Youtube: https://TMRW.lnk.to/YouTube
ll Instagram: http://instagram.com/tmrw_music
ll Facebook: http://www.facebook.com/musictmrw 
ll Twitter: https://twitter.com/tmrw_music
ll TikTok: https://TMRW.lnk.to/TikTokID

Follow Timmy Trumpet: 
ll Instagram: https://timmytrumpet.tmrw.to/socials/instagram
ll TikTok: https://timmytrumpet.tmrw.to/socials/tiktok
ll Spotify: https://timmytrumpet.tmrw.to/socials/spotify
ll Facebook: https://timmytrumpet.tmrw.to/socials/facebook
ll Twitter: https://timmytrumpet.tmrw.to/socials/twitter

Follow Savage:
ll Facebook: https://www.facebook.com/SavageDkonz
ll Twitter: https://twitter.com/SavageDkonz
ll Instagram: https://www.instagram.com/savage_nz

#TimmyTrumpet
#Freaks
#Savage
#tmrwmusic 

0:00 Lyrics in the description 
0:05 Timmy Trumpet & Savage - Freaks",TMRW Music,Ministry of Sound AU Aus dance music music playlist DJ official video Freaks Trumpet EDM When Moms not home Trombone meme Savage Timmy Trumpet Today Show Dance TMRW Music Melbourne Bounce classic edm playlist edm playlist top dance songs top dance hits aria club charts club music dance music playlist fresh edm timmy trumpet freaks timmy trumpet tmrw music tmrw tomorrow music where the freaks dj savage oven kid when mama isnt home,Music,173
165,64000,237586320,1664418,Nightcore - Take A Hint,"Music: Take A Hint - Victoria Justice and Elizabeth Gillies

Available now on Spotify: https://open.spotify.com/album/1pbidJl6at7SkgrWJQ8p4j?si=R8kxLf6eQwuM2KL4tynEYQ

Follow NightcoreReality on:
Spotify: https://open.spotify.com/artist/50YUlSM9xB8BSdZC0EKk9Z?si=QIqlSWD2Qt-jgvyIQhAeVA
Facebook: https://www.facebook.com/NightcoreReality
Twitter: https://twitter.com/ncreality
Instagram: https://instagram.com/ncreality/

Pic Link: http://i.imgur.com/kmqwnjq.jpg
Pic Origin: Manga - Sayori Neko Works (Vanilla and Chocola)",NightcoreReality,Nightcore Take a Hint Victoria Justice Elizabeth Gillies Lyrics,Music,127
166,35000,237554865,1335188,Mariah Carey - I Want To Know What Love Is (Official Video),"Music video by Mariah Carey performing I Want To Know What Love Is. (C) 2009 The Island Def Jam Music Group and Mariah Carey

#MariahCarey #IWantToKnowWhatLoveIs #Vevo",Mariah Carey,Mariah Carey Island Records Pop mariah carey i want to know what love is mariah carey vevo,Music,220
167,154000,233793143,2259482,"""Just A Dream"" by Nelly - Sam Tsui & Christina Grimmie","I am devastated, sad, angry, and heartbroken. Rest in Peace Christina you will be missed down here.
Download/Stream the Track here: http://smarturl.it/nhsJAD
Hope you guys like this duet between Christina Grimmie and Sam Tsui on ""Just A Dream"" originally by Nelly!
Check out our epic song with Coke Bottles! https://www.youtube.com/watch?v=ZzuRvzsNpTU

And if you don't know Christina, definitely check out her stuff and subscribe to her, because she rocks!!
http://www.youtube.com/zeldaxlove64

Share this on Facebook!  http://on.fb.me/JustADreamSamChristina

Check out my 2nd channel for more videos!: https://www.youtube.com/user/kurt
--------------

Links

KURT SCHNEIDER: 
TikTok: https://vm.tiktok.com/ZMJxaKR4y/
Instagram: https://www.instagram.com/kurtschneider
Facebook: http://www.facebook.com/kurthugoschne...
Twitter: http://www.twitter.com/kurthschneider

SAM TSUI
Facebook- http://www.facebook.com/SamTsuiMusic
Twitter- http://www.twitter.com/SamuelTsui

---------------

'Just A Dream' (originally Performed By Nelly)
Written By: Cornell Haynes, Frank Romano, Jim Jonsin, James Scheffer, Richard Butler
Published By: Universal Music Publishing / EMI Music Publishing / Reach Global Inc.",Kurt Hugo Schneider,just dream nelly sam tsui christina grimmie kurt hugo schneider,Music,269
168,38000,231972846,1436384,"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video)","WATCH SWAG: https://yg.lnk.to/SwagVideo/youtube 

‘STAY DANGEROUS’ OUT NOW: https://yg.lnk.to/StayDangerous

FOLLOW YG: 
https://www.instagram.com/yg/ 
https://twitter.com/YG 
https://www.tiktok.com/@yg?source=h5_m
https://www.facebook.com/Yg400/ 

#YG",YG,Apeshit Beyonce ImUpset Drake BiggerThanYou 2Chainz Quavo TeeGrizzley 2Vaults LilYachty TyDollaSign ChrisBrown MeekMill StayWoke Sad XXXTentacion CardiB ILikeIt Changes TheCarters GodsPlan PostMalone Pyscho Diplo FrenchMontana LilBaby,Music,237
170,346000,223850384,4314249,HEYYEYAAEYAAAEYAEYAA,"MWYAAAH

please note I do not own this video",ProtoOfSnagem,he-man hey tv tries myaah mwyaah rainbow skeletor awesome jesus best song ever hay learn how to hide your feelings Non Blondes four what's up What's Up just keep it inside gay,Comedy,127
171,33000,220753249,982837,System Of A Down - Hypnotize (Official HD Video),"Official HD music video for ”Hypnotize” by System of a Down
Listen to System of a Down: https://SystemOfADown.lnk.to/listenYD
Subscribe to the official System of a Down YouTube channel: https://SystemOfADown.lnk.to/subscribeYD
Watch more System of a Down videos: https://SystemOfADown.lnk.to/listenYC/youtube

Follow System of a Down:
Facebook: https://SystemOfADown.lnk.to/followFI
Instagram: https://SystemOfADown.lnk.to/followII
Twitter: https://SystemOfADown.lnk.to/followTI
Website: https://SystemOfADown.lnk.to/followWI
Spotify: https://SystemOfADown.lnk.to/followSI

Lyrics:
I'm just sitting in my car and waiting for my girl
I'm just sitting in my car and waiting for my girl

#SystemOfADown #Hypnotize #HD #Remastered",System Of A Down,system of down hypnotize system of down hypnotize hypnotize system of down soad soad hypnotize sister of down sistem of down system of down toxicity hypnotize soad hipnotize system of down mezmerize system of the down chop suey hypnotize album soad toxicity soad toxicity system of down chop suey system of down toxicity byob soad lonely day system of down slipknot,Music,229
172,62000,218881714,1285800,Roy Jones Jr. - Can't Be Touched (feat Mr. Magic & Trouble),"Roy Jones Jr's track ""Can't be Touched"" featuring Mr. Magic and Trouble, from his legendary album ""Body Head Bangerz: Volume One.""

""Body Head Bangerz: Volume One"" is the first album by the famous American boxer turned rapper, Roy Jones Jr., and his group, Body Head Bangerz. It first came out on August 3, 2004, under Body Head Entertainment, but it got re-released on October 26, 2004, by Universal Music with some changes. The new version had a different album cover and added two new songs called ""Can't Let Go"" and ""Getting Money Right,"" but they took out one song called ""Down Here."" The clean version of the re-release had the same songs as the original but without any bad words. The album has songs with other famous southern hip hop artists like B.G., Lil' Flip, Petey Pablo, Mike Jones, and Bun B. It had two hit songs, ""I Smoke, I Drank"" and ""Can't Be Touched,"" which were played a lot on BET and did well on music charts. One even made it onto the Billboard Hot 100 list. Also, one of the album's tracks, ""Body Head Anthem,"" was featured in the popular video game ""Midnight Club 3: DUB Edition."" This album is remembered as an important part of hip hop history.

Connect with Roy Jones Jr:
 https://music.youtube.com/channel/UCYVdxsrqtUNYEGrtsMCBzOA?feature=gws_kp_artist&feature=gws_kp_artist
https://music.apple.com/us/artist/roy-jones-jr/22585135
https://open.spotify.com/artist/5K6YsAKuRtcczPgxAdzc3B?autoplay=true
https://www.deezer.com/artist/874450

Roy Jones Jr. is a famous American boxer who's considered one of the best fighters ever. He was born on January 16, 1969, in Pensacola, Florida. He started boxing professionally in 1989 and got really famous because he was super quick, athletic, and had a unique way of fighting. During his career, he won lots of championships in different weight classes, from middleweight to heavyweight. People called him ""Captain Hook"" because of his really strong left punch. Besides boxing, he also made music, like rap albums, and worked with other musicians. Even though he had some tough times later in his career, his impact on boxing is huge, and he's remembered as one of the greatest boxers ever.

About RapClassicsTv:
Roll with us, be part of the rap culture, and watch us lead the way in the hip hop game. We ain't just a label, we're a family and a community. The movement pushes the boundaries of rap. Stay tuned cause the next big thing in rap music is cookin' right here.

Subscribe to us: https://www.youtube.com/channel/UC12BkhbWg75T-SfPUSYWZzw?sub_confirmation=1

#RoyJonesJr #CantBeTouched #RapClassicsTv",RapClassicsTV,roy jones can't be touched,Music,220
173,94000,205376134,2794437,Eminem - River ft. Ed Sheeran,"The official video for Eminem's ""River"" featuring Ed Sheeran. Available now on the album Revival: http://shady.sr/Revival 

For more visit: http://eminem.com http://facebook.com/eminem http://twitter.com/eminem http://instagram.com/eminem http://eminem.tumblr.com http://shadyrecords.com http://facebook.com/shadyrecords http://twitter.com/shadyrecords http://instagram.com/shadyrecords http://trustshady.tumblr.com

Music video by Eminem performing River. (C) 2018 Aftermath Records

http://vevo.ly/bDDci3",EminemMusic,Eminem River Aftermath/Shady/Interscope Rap River video River official video River music video River video Eminem Ed Sheeran River official video Eminem Ed Sheeran River music video Eminem Ed Sheeran Eminem 2017 Eminem 2018 New Eminem New Eminem 2017 New Eminem 2018 Eminem Ed Sheeran Eminem Ed Sheeran Collab Eminem River Ed Sheeran River Eminem Ed Sheeran River River ft Ed Sheeran Revival Eminem Revival Revival 2017 all,Music,414
